answer_id,system_id,query_id,repo_id,owner_repo,audit_type,expected_answer_sha256,predicted_answer,predicted_answer_sha256,correct,abstained,retrieved_source_span_id,raw_prompt_context_bytes,compact_routehint_bytes,context_or_hint_sha256,latency_ns
v52x_D_v53e_0488,D,v53e_0488,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command.,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,1,0,v53e_0488_span_001,512,0,sha256:469c1f0c364745ffc75cd5238fb1baa627918ba53e575b07427fd193f492a3f6,250000000
v52x_D_v53e_0489,D,v53e_0489,psf_requests,psf/requests,api_behavior,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/),sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,1,0,v53e_0489_span_001,512,0,sha256:074da52813c4c8feed404335acddb6034ef85f0f5709cb24e89f811cb6f4ae91,250000000
v52x_D_v53e_0490,D,v53e_0490,psf_requests,psf/requests,api_behavior,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,"Evidence at README.md:60 supports this bounded audit fact: When cloning the Requests repository, you may need to add the `-c",sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,1,0,v53e_0490_span_001,512,0,sha256:8119b69b5147a60d1b612d8d9dc675996ece63cb679fd1275ca733e7e585b16c,250000000
v52x_D_v53e_0491,D,v53e_0491,django_django,django/django,api_behavior,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,Evidence at README.rst:5 supports this bounded audit fact: Django is a high-level Python web framework that encourages rapid development,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,1,0,v53e_0491_span_001,512,0,sha256:af6df3e040e05c18c057b92daf215dc4234a8e8f9bffad2ea6cd249ca97e213c,250000000
v52x_D_v53e_0492,D,v53e_0492,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,"Evidence at README.md:74 supports this bounded audit fact: <a href=""https://www.rapidproxy.io/?ref=fastapi"" target=""_blank"" title=""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.""><img",sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,1,0,v53e_0492_span_001,512,0,sha256:6de7e79bd610c24d7ff9d95b49d01eb532966e0405e8efb8936bc5d7bcd9e24a,250000000
v52x_D_v53e_0493,D,v53e_0493,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command.,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,1,0,v53e_0493_span_001,512,0,sha256:ad8e2e4861d1c01d3455d2e3b7fc30a3392df8e90f1f3c896ec6dcd379e92e71,250000000
v52x_D_v53e_0494,D,v53e_0494,psf_requests,psf/requests,api_behavior,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/),sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,1,0,v53e_0494_span_001,512,0,sha256:faa46cf7837a799251642f5511dc59e27286f2458bee107549b2d3fe9a58ba4f,250000000
v52x_D_v53e_0495,D,v53e_0495,psf_requests,psf/requests,api_behavior,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,"Evidence at README.md:60 supports this bounded audit fact: When cloning the Requests repository, you may need to add the `-c",sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,1,0,v53e_0495_span_001,512,0,sha256:a48065472adb898c6550e330e4bf2f7fab6f8c2f07f9a6b74b742d4cf7c20304,250000000
v52x_D_v53e_0496,D,v53e_0496,django_django,django/django,api_behavior,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,Evidence at README.rst:5 supports this bounded audit fact: Django is a high-level Python web framework that encourages rapid development,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,1,0,v53e_0496_span_001,512,0,sha256:6bb10a976def56c57896cb0e112e88e5d34e18055badc0d2b0390ca55601a618,250000000
v52x_D_v53e_0497,D,v53e_0497,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,"Evidence at README.md:74 supports this bounded audit fact: <a href=""https://www.rapidproxy.io/?ref=fastapi"" target=""_blank"" title=""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.""><img",sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,1,0,v53e_0497_span_001,512,0,sha256:3c1208c7d6f9d690b59f5c5e17d50d9a5a1c620e5b63b4df1803643d10f8960f,250000000
v52x_D_v53e_0498,D,v53e_0498,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command.,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,1,0,v53e_0498_span_001,512,0,sha256:a1d4bc13b35fa2c39b195c5b98e95b2ef0992ecbccc96d47d7f2574e98793534,250000000
v52x_D_v53e_0499,D,v53e_0499,psf_requests,psf/requests,api_behavior,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/),sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,1,0,v53e_0499_span_001,512,0,sha256:a22ce2a7f5fcceed9228f8746be3f27a85f2e32a31e2119f4783cc115031839f,250000000
v52x_D_v53e_0500,D,v53e_0500,psf_requests,psf/requests,api_behavior,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,"Evidence at README.md:60 supports this bounded audit fact: When cloning the Requests repository, you may need to add the `-c",sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,1,0,v53e_0500_span_001,512,0,sha256:2d4e83a517dc6767d5c9f505f487caadd81167475b64f5c0a5c17757a4223e2b,250000000
v52x_D_v53e_0501,D,v53e_0501,django_django,django/django,api_behavior,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,Evidence at README.rst:5 supports this bounded audit fact: Django is a high-level Python web framework that encourages rapid development,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,1,0,v53e_0501_span_001,512,0,sha256:5becb94695403cf481c42f769a19e4da95a4192f303284a189094fbc3b89ab61,250000000
v52x_D_v53e_0502,D,v53e_0502,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,"Evidence at README.md:74 supports this bounded audit fact: <a href=""https://www.rapidproxy.io/?ref=fastapi"" target=""_blank"" title=""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.""><img",sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,1,0,v53e_0502_span_001,512,0,sha256:131e54ddaddd89a5d9191219e0d9924c276f4b709469975734d67b0d776fce6f,250000000
v52x_D_v53e_0503,D,v53e_0503,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command.,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,1,0,v53e_0503_span_001,512,0,sha256:24930403f52e7197ff530b53e6ff5a142927d63cd71b1adbb8472b554a93eb69,250000000
v52x_D_v53e_0504,D,v53e_0504,psf_requests,psf/requests,api_behavior,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/),sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,1,0,v53e_0504_span_001,512,0,sha256:57c81b9b0f3094d278b3359917d962a0193311cd901394ad7dfaef43454a7467,250000000
v52x_D_v53e_0505,D,v53e_0505,psf_requests,psf/requests,api_behavior,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,"Evidence at README.md:60 supports this bounded audit fact: When cloning the Requests repository, you may need to add the `-c",sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,1,0,v53e_0505_span_001,512,0,sha256:b697225ec8284b62a69747d27b52d8bdd07947453844d38d305e2ffe90fa8962,250000000
v52x_D_v53e_0506,D,v53e_0506,django_django,django/django,api_behavior,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,Evidence at README.rst:5 supports this bounded audit fact: Django is a high-level Python web framework that encourages rapid development,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,1,0,v53e_0506_span_001,512,0,sha256:496d1129e9699395bd9be00a438225e57877b371ac872bd8d1843068bb24f1cd,250000000
v52x_D_v53e_0507,D,v53e_0507,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,"Evidence at README.md:74 supports this bounded audit fact: <a href=""https://www.rapidproxy.io/?ref=fastapi"" target=""_blank"" title=""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.""><img",sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,1,0,v53e_0507_span_001,512,0,sha256:e8440793e3e21b1d483a49cedc824e954e763325e29ab0bcbefa49b8e91724df,250000000
v52x_D_v53e_0508,D,v53e_0508,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command.,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,1,0,v53e_0508_span_001,512,0,sha256:a57c7664c447249eed1d869366e48fffa028332552bb43d977c8e6fbc912ef68,250000000
v52x_D_v53e_0509,D,v53e_0509,psf_requests,psf/requests,api_behavior,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/),sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,1,0,v53e_0509_span_001,512,0,sha256:3ceadfdecf45fc119d2bd080321730a372d24e289402f97d3e5a8cb87155c26b,250000000
v52x_D_v53e_0510,D,v53e_0510,psf_requests,psf/requests,api_behavior,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,"Evidence at README.md:60 supports this bounded audit fact: When cloning the Requests repository, you may need to add the `-c",sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,1,0,v53e_0510_span_001,512,0,sha256:05e8071f37e4c2c2137dcde2380c9a3a2ef5fb9ab652a267726ec285d0c35eec,250000000
v52x_D_v53e_0511,D,v53e_0511,django_django,django/django,api_behavior,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,Evidence at README.rst:5 supports this bounded audit fact: Django is a high-level Python web framework that encourages rapid development,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,1,0,v53e_0511_span_001,512,0,sha256:adc05885042588b95ee37c796afde0952d2f63302e37b7ca710a0ad163467788,250000000
v52x_D_v53e_0512,D,v53e_0512,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,"Evidence at README.md:74 supports this bounded audit fact: <a href=""https://www.rapidproxy.io/?ref=fastapi"" target=""_blank"" title=""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.""><img",sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,1,0,v53e_0512_span_001,512,0,sha256:9c004c6763f216e1aa88df2d9758300c8d92e91a44b585fa5a4e5d293a25e871,250000000
v52x_D_v53e_0513,D,v53e_0513,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command.,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,1,0,v53e_0513_span_001,512,0,sha256:6b9969bfcb6d877da49f985454168911d0f3e7daa2140fb91c31cbc6d2944399,250000000
v52x_D_v53e_0514,D,v53e_0514,psf_requests,psf/requests,api_behavior,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/),sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,1,0,v53e_0514_span_001,512,0,sha256:befbf3a3b8f250603ffb8bee7ded444158223730eb01a75281ca7d61b5fe17fb,250000000
v52x_D_v53e_0515,D,v53e_0515,psf_requests,psf/requests,api_behavior,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,"Evidence at README.md:60 supports this bounded audit fact: When cloning the Requests repository, you may need to add the `-c",sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,1,0,v53e_0515_span_001,512,0,sha256:026686015084a8c5b757cf322ccf4626a47703ab8c1d58ef78247c4e74abead0,250000000
v52x_D_v53e_0516,D,v53e_0516,django_django,django/django,api_behavior,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,Evidence at README.rst:5 supports this bounded audit fact: Django is a high-level Python web framework that encourages rapid development,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,1,0,v53e_0516_span_001,512,0,sha256:4234c375282e1f449f4bcd383dabfb8803c55dc93990aadae9cc66575545c927,250000000
v52x_D_v53e_0517,D,v53e_0517,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,"Evidence at README.md:74 supports this bounded audit fact: <a href=""https://www.rapidproxy.io/?ref=fastapi"" target=""_blank"" title=""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.""><img",sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,1,0,v53e_0517_span_001,512,0,sha256:92094656508440b7db2535a440a7b01121bad3ddfb74b27e7c3ebe9c07371608,250000000
v52x_D_v53e_0518,D,v53e_0518,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command.,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,1,0,v53e_0518_span_001,512,0,sha256:4ac869ade1e0b5a353cabc4bdc193396d0392dc608586dd7bd03894b6c33abf3,250000000
v52x_D_v53e_0519,D,v53e_0519,psf_requests,psf/requests,api_behavior,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/),sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,1,0,v53e_0519_span_001,512,0,sha256:6e6fc8cc39cb64fccd01f7613ceda79371c4f28c8117e92601f837bfbc5dc615,250000000
v52x_D_v53e_0520,D,v53e_0520,psf_requests,psf/requests,api_behavior,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,"Evidence at README.md:60 supports this bounded audit fact: When cloning the Requests repository, you may need to add the `-c",sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,1,0,v53e_0520_span_001,512,0,sha256:6670784be21a1bcc883543728c1adb554a15bcc86f00a007e2686dddbbad2025,250000000
v52x_D_v53e_0521,D,v53e_0521,django_django,django/django,api_behavior,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,Evidence at README.rst:5 supports this bounded audit fact: Django is a high-level Python web framework that encourages rapid development,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,1,0,v53e_0521_span_001,512,0,sha256:930bcc6fa5c745ba41c4fb159dd0766b24dcb82a9294b7735705827fecccdd6e,250000000
v52x_D_v53e_0522,D,v53e_0522,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,"Evidence at README.md:74 supports this bounded audit fact: <a href=""https://www.rapidproxy.io/?ref=fastapi"" target=""_blank"" title=""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.""><img",sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,1,0,v53e_0522_span_001,512,0,sha256:0f11a1174fb1b3ecaa208a9caac2a761bacd70c6d730520bef436d3d4bb2b58b,250000000
v52x_D_v53e_0523,D,v53e_0523,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command.,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,1,0,v53e_0523_span_001,512,0,sha256:c898947aac2c601dfd8dede5783d49b03c4eae81c58bdfd405f5665ca143715b,250000000
v52x_D_v53e_0524,D,v53e_0524,psf_requests,psf/requests,api_behavior,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/),sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,1,0,v53e_0524_span_001,512,0,sha256:5ca89a1c51bfbb73b2615f4745ddc6df8ea2040f95a827e80b5de535d87523eb,250000000
v52x_D_v53e_0525,D,v53e_0525,psf_requests,psf/requests,api_behavior,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,"Evidence at README.md:60 supports this bounded audit fact: When cloning the Requests repository, you may need to add the `-c",sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,1,0,v53e_0525_span_001,512,0,sha256:16b008c381377b63abb40241e9dd1872b36549d91b5049bd79b0b0d2667ec8e9,250000000
v52x_D_v53e_0526,D,v53e_0526,django_django,django/django,api_behavior,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,Evidence at README.rst:5 supports this bounded audit fact: Django is a high-level Python web framework that encourages rapid development,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,1,0,v53e_0526_span_001,512,0,sha256:332f9955835ab5cfa36d67035d52ea910a4609c976519a01b4b63b9334c74f20,250000000
v52x_D_v53e_0527,D,v53e_0527,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,"Evidence at README.md:74 supports this bounded audit fact: <a href=""https://www.rapidproxy.io/?ref=fastapi"" target=""_blank"" title=""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.""><img",sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,1,0,v53e_0527_span_001,512,0,sha256:f9d648a77c835e532889b13f17a3a36ce9fc0471f8e8facce504c3d519c88a16,250000000
v52x_D_v53e_0528,D,v53e_0528,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command.,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,1,0,v53e_0528_span_001,512,0,sha256:fc15ae53b020f8a14b0099d76fc2047c97429fa6ba1348f9698707cff7c64938,250000000
v52x_D_v53e_0529,D,v53e_0529,psf_requests,psf/requests,api_behavior,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/),sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,1,0,v53e_0529_span_001,512,0,sha256:8b688b2ea29e7286e34062f237cdb61c515947f7a672870ab83a7257fd5684e9,250000000
v52x_D_v53e_0530,D,v53e_0530,psf_requests,psf/requests,api_behavior,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,"Evidence at README.md:60 supports this bounded audit fact: When cloning the Requests repository, you may need to add the `-c",sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,1,0,v53e_0530_span_001,512,0,sha256:de7a5ab62799bf99846d474848fc2b5657e8bbb57fe24266cde99bd92c320215,250000000
v52x_D_v53e_0531,D,v53e_0531,django_django,django/django,api_behavior,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,Evidence at README.rst:5 supports this bounded audit fact: Django is a high-level Python web framework that encourages rapid development,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,1,0,v53e_0531_span_001,512,0,sha256:02bc94c607e79c2b8d2680c816a1c29df33a3efa705fa2d5a90b09f9cd4a2c60,250000000
v52x_D_v53e_0532,D,v53e_0532,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,"Evidence at README.md:74 supports this bounded audit fact: <a href=""https://www.rapidproxy.io/?ref=fastapi"" target=""_blank"" title=""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.""><img",sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,1,0,v53e_0532_span_001,512,0,sha256:807632aaa69a6a6676952c0909efa3807dcd2d81ceae47b96b52acc1b04540f9,250000000
v52x_D_v53e_0533,D,v53e_0533,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command.,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,1,0,v53e_0533_span_001,512,0,sha256:deda26cd9d005267fc13b5e8bb25e874acfc88b84bb8408245dab54f3ca22992,250000000
v52x_D_v53e_0534,D,v53e_0534,psf_requests,psf/requests,api_behavior,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/),sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,1,0,v53e_0534_span_001,512,0,sha256:04d70effb1b9a650944fa6425eaa427b7e2dbd5b6cb6e0ccebd9f54fea6973d1,250000000
v52x_D_v53e_0535,D,v53e_0535,psf_requests,psf/requests,api_behavior,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,"Evidence at README.md:60 supports this bounded audit fact: When cloning the Requests repository, you may need to add the `-c",sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,1,0,v53e_0535_span_001,512,0,sha256:2891452f43fafdff96ecd55f553ddda7478defd229a3c1d2be1e76dbec57c0d5,250000000
v52x_D_v53e_0536,D,v53e_0536,django_django,django/django,api_behavior,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,Evidence at README.rst:5 supports this bounded audit fact: Django is a high-level Python web framework that encourages rapid development,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,1,0,v53e_0536_span_001,512,0,sha256:2de8c37b0ea692e48211fa42f245687474f1515b086c68c6604cfc8c805eeff3,250000000
v52x_D_v53e_0537,D,v53e_0537,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,"Evidence at README.md:74 supports this bounded audit fact: <a href=""https://www.rapidproxy.io/?ref=fastapi"" target=""_blank"" title=""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.""><img",sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,1,0,v53e_0537_span_001,512,0,sha256:f3b0281f5d0040f48d6f3f74b0aa348bedd0454f79b72052d8c3792b9dc5f76b,250000000
v52x_D_v53e_0538,D,v53e_0538,fastapi_fastapi,fastapi/fastapi,api_behavior,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command.,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,1,0,v53e_0538_span_001,512,0,sha256:1e417ff0d19670b8eb304b8eb33e7eead5b2ff1d7b66987795953faeab02ed24,250000000
v52x_D_v53e_0539,D,v53e_0539,psf_requests,psf/requests,api_behavior,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/),sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,1,0,v53e_0539_span_001,512,0,sha256:54f167b4597c8ddf259940b4ad8ff4325ab8c3c3686b0a51baadc6afa1bdf711,250000000
