system_id,query_id,rank,score,source_span_id,owner_repo,path,line_start
D,v53e_0696,1,1,v53e_0696_span_001,psf/requests,README.md,46
D,v53e_0697,1,1,v53e_0697_span_001,pypa/pip,README.rst,54
D,v53e_0698,1,1,v53e_0698_span_001,pypa/sampleproject,README.md,3
D,v53e_0699,1,1,v53e_0699_span_001,pypa/sampleproject,README.md,39
D,v53e_0700,1,1,v53e_0700_span_001,pytest-dev/pytest,README.rst,1
D,v53e_0701,1,1,v53e_0701_span_001,pytest-dev/pytest,README.rst,139
D,v53e_0702,1,1,v53e_0702_span_001,python/cpython,Doc/README.rst,1
D,v53e_0703,1,1,v53e_0703_span_001,python/cpython,Doc/README.rst,17
D,v53e_0704,1,1,v53e_0704_span_001,python/cpython,Doc/README.rst,31
D,v53e_0705,1,1,v53e_0705_span_001,python/cpython,Doc/README.rst,57
D,v53e_0706,1,1,v53e_0706_span_001,python/cpython,Doc/README.rst,70
D,v53e_0707,1,1,v53e_0707_span_001,python/cpython,Doc/README.rst,86
D,v53e_0708,1,1,v53e_0708_span_001,python/cpython,Doc/README.rst,98
D,v53e_0709,1,1,v53e_0709_span_001,tiangolo/typer,README.md,1
D,v53e_0710,1,1,v53e_0710_span_001,tiangolo/typer,README.md,202
D,v53e_0711,1,1,v53e_0711_span_001,tiangolo/typer,README.md,265
D,v53e_0712,1,1,v53e_0712_span_001,tiangolo/typer,README.md,345
D,v53e_0713,1,1,v53e_0713_span_001,django/django,README.rst,22
D,v53e_0714,1,1,v53e_0714_span_001,fastapi/fastapi,README.md,1
D,v53e_0715,1,1,v53e_0715_span_001,fastapi/fastapi,README.md,206
D,v53e_0716,1,1,v53e_0716_span_001,fastapi/fastapi,README.md,309
D,v53e_0717,1,1,v53e_0717_span_001,fastapi/fastapi,README.md,405
D,v53e_0718,1,1,v53e_0718_span_001,pallets/click,README.md,1
D,v53e_0719,1,1,v53e_0719_span_001,pallets/click,README.md,14
D,v53e_0720,1,1,v53e_0720_span_001,pallets/click,README.md,27
D,v53e_0721,1,1,v53e_0721_span_001,pallets/click,README.md,31
D,v53e_0722,1,1,v53e_0722_span_001,pallets/click,README.md,49
D,v53e_0723,1,1,v53e_0723_span_001,pallets/click,README.md,58
D,v53e_0724,1,1,v53e_0724_span_001,pallets/flask,README.md,1
D,v53e_0725,1,1,v53e_0725_span_001,pallets/flask,README.md,9
D,v53e_0726,1,1,v53e_0726_span_001,pallets/flask,README.md,30
D,v53e_0727,1,1,v53e_0727_span_001,pallets/flask,README.md,45
D,v53e_0728,1,1,v53e_0728_span_001,psf/requests,README.md,23
D,v53e_0729,1,1,v53e_0729_span_001,psf/requests,README.md,46
D,v53e_0730,1,1,v53e_0730_span_001,pypa/pip,README.rst,54
D,v53e_0731,1,1,v53e_0731_span_001,pypa/sampleproject,README.md,3
D,v53e_0732,1,1,v53e_0732_span_001,pypa/sampleproject,README.md,39
D,v53e_0733,1,1,v53e_0733_span_001,pytest-dev/pytest,README.rst,1
D,v53e_0734,1,1,v53e_0734_span_001,pytest-dev/pytest,README.rst,139
D,v53e_0735,1,1,v53e_0735_span_001,python/cpython,Doc/README.rst,1
D,v53e_0736,1,1,v53e_0736_span_001,python/cpython,Doc/README.rst,17
D,v53e_0737,1,1,v53e_0737_span_001,python/cpython,Doc/README.rst,31
D,v53e_0738,1,1,v53e_0738_span_001,python/cpython,Doc/README.rst,57
D,v53e_0739,1,1,v53e_0739_span_001,python/cpython,Doc/README.rst,70
D,v53e_0740,1,1,v53e_0740_span_001,python/cpython,Doc/README.rst,86
D,v53e_0741,1,1,v53e_0741_span_001,pypa/pip,README.rst,1
D,v53e_0742,1,1,v53e_0742_span_001,python/cpython,Doc/README.rst,44
D,v53e_0743,1,1,v53e_0743_span_001,pypa/pip,README.rst,1
D,v53e_0744,1,1,v53e_0744_span_001,python/cpython,Doc/README.rst,44
D,v53e_0745,1,1,v53e_0745_span_001,pypa/pip,README.rst,1
D,v53e_0746,1,1,v53e_0746_span_001,python/cpython,Doc/README.rst,44
D,v53e_0747,1,1,v53e_0747_span_001,pypa/pip,README.rst,1
D,v53e_0748,1,1,v53e_0748_span_001,python/cpython,Doc/README.rst,44
D,v53e_0749,1,1,v53e_0749_span_001,pypa/pip,README.rst,1
D,v53e_0750,1,1,v53e_0750_span_001,python/cpython,Doc/README.rst,44
D,v53e_0751,1,1,v53e_0751_span_001,pypa/pip,README.rst,1
D,v53e_0752,1,1,v53e_0752_span_001,python/cpython,Doc/README.rst,44
D,v53e_0753,1,1,v53e_0753_span_001,pypa/pip,README.rst,1
D,v53e_0754,1,1,v53e_0754_span_001,python/cpython,Doc/README.rst,44
D,v53e_0755,1,1,v53e_0755_span_001,pypa/pip,README.rst,1
D,v53e_0756,1,1,v53e_0756_span_001,python/cpython,Doc/README.rst,44
D,v53e_0757,1,1,v53e_0757_span_001,pypa/pip,README.rst,1
D,v53e_0758,1,1,v53e_0758_span_001,python/cpython,Doc/README.rst,44
D,v53e_0759,1,1,v53e_0759_span_001,pypa/pip,README.rst,1
D,v53e_0760,1,1,v53e_0760_span_001,python/cpython,Doc/README.rst,44
D,v53e_0761,1,1,v53e_0761_span_001,pypa/pip,README.rst,1
D,v53e_0762,1,1,v53e_0762_span_001,python/cpython,Doc/README.rst,44
D,v53e_0763,1,1,v53e_0763_span_001,pypa/pip,README.rst,1
D,v53e_0764,1,1,v53e_0764_span_001,python/cpython,Doc/README.rst,44
D,v53e_0765,1,1,v53e_0765_span_001,pypa/pip,README.rst,1
D,v53e_0766,1,1,v53e_0766_span_001,python/cpython,Doc/README.rst,44
D,v53e_0767,1,1,v53e_0767_span_001,pypa/pip,README.rst,1
D,v53e_0768,1,1,v53e_0768_span_001,python/cpython,Doc/README.rst,44
D,v53e_0769,1,1,v53e_0769_span_001,pypa/pip,README.rst,1
D,v53e_0770,1,1,v53e_0770_span_001,python/cpython,Doc/README.rst,44
D,v53e_0771,1,1,v53e_0771_span_001,pypa/pip,README.rst,1
D,v53e_0772,1,1,v53e_0772_span_001,python/cpython,Doc/README.rst,44
D,v53e_0773,1,1,v53e_0773_span_001,pypa/pip,README.rst,1
D,v53e_0774,1,1,v53e_0774_span_001,python/cpython,Doc/README.rst,44
D,v53e_0775,1,1,v53e_0775_span_001,pypa/pip,README.rst,1
D,v53e_0776,1,1,v53e_0776_span_001,python/cpython,Doc/README.rst,44
D,v53e_0777,1,1,v53e_0777_span_001,pypa/pip,README.rst,1
D,v53e_0778,1,1,v53e_0778_span_001,python/cpython,Doc/README.rst,44
D,v53e_0779,1,1,v53e_0779_span_001,pypa/pip,README.rst,1
D,v53e_0780,1,1,v53e_0780_span_001,python/cpython,Doc/README.rst,44
D,v53e_0781,1,1,v53e_0781_span_001,pypa/pip,README.rst,1
D,v53e_0782,1,1,v53e_0782_span_001,python/cpython,Doc/README.rst,44
D,v53e_0783,1,1,v53e_0783_span_001,pypa/pip,README.rst,1
D,v53e_0784,1,1,v53e_0784_span_001,python/cpython,Doc/README.rst,44
D,v53e_0785,1,1,v53e_0785_span_001,pypa/pip,README.rst,1
D,v53e_0786,1,1,v53e_0786_span_001,python/cpython,Doc/README.rst,44
D,v53e_0787,1,1,v53e_0787_span_001,pypa/pip,README.rst,1
D,v53e_0788,1,1,v53e_0788_span_001,python/cpython,Doc/README.rst,44
D,v53e_0789,1,1,v53e_0789_span_001,pypa/pip,README.rst,1
D,v53e_0790,1,1,v53e_0790_span_001,python/cpython,Doc/README.rst,44
D,v53e_0791,1,1,v53e_0791_span_001,pypa/pip,README.rst,1
D,v53e_0792,1,1,v53e_0792_span_001,python/cpython,Doc/README.rst,44
D,v53e_0793,1,1,v53e_0793_span_001,pypa/pip,README.rst,1
D,v53e_0794,1,1,v53e_0794_span_001,python/cpython,Doc/README.rst,44
D,v53e_0795,1,1,v53e_0795_span_001,pypa/pip,README.rst,1
D,v53e_0796,1,1,v53e_0796_span_001,python/cpython,Doc/README.rst,44
D,v53e_0797,1,1,v53e_0797_span_001,pypa/pip,README.rst,1
D,v53e_0798,1,1,v53e_0798_span_001,python/cpython,Doc/README.rst,44
D,v53e_0799,1,1,v53e_0799_span_001,pypa/pip,README.rst,1
D,v53e_0800,1,1,v53e_0800_span_001,python/cpython,Doc/README.rst,44
D,v53e_0801,1,1,v53e_0801_span_001,pypa/pip,README.rst,1
D,v53e_0802,1,1,v53e_0802_span_001,python/cpython,Doc/README.rst,44
D,v53e_0803,1,1,v53e_0803_span_001,pypa/pip,README.rst,1
D,v53e_0804,1,1,v53e_0804_span_001,python/cpython,Doc/README.rst,44
D,v53e_0805,1,1,v53e_0805_span_001,pypa/pip,README.rst,1
D,v53e_0806,1,1,v53e_0806_span_001,python/cpython,Doc/README.rst,44
D,v53e_0807,1,1,v53e_0807_span_001,pypa/pip,README.rst,1
D,v53e_0808,1,1,v53e_0808_span_001,python/cpython,Doc/README.rst,44
D,v53e_0809,1,1,v53e_0809_span_001,pypa/pip,README.rst,1
D,v53e_0810,1,1,v53e_0810_span_001,python/cpython,Doc/README.rst,44
D,v53e_0811,1,1,v53e_0811_span_001,pypa/pip,README.rst,1
D,v53e_0812,1,1,v53e_0812_span_001,python/cpython,Doc/README.rst,44
D,v53e_0813,1,1,v53e_0813_span_001,pypa/pip,README.rst,1
D,v53e_0814,1,1,v53e_0814_span_001,python/cpython,Doc/README.rst,44
D,v53e_0815,1,1,v53e_0815_span_001,pypa/pip,README.rst,1
D,v53e_0816,1,1,v53e_0816_span_001,python/cpython,Doc/README.rst,44
D,v53e_0817,1,1,v53e_0817_span_001,pypa/pip,README.rst,1
D,v53e_0818,1,1,v53e_0818_span_001,python/cpython,Doc/README.rst,44
D,v53e_0819,1,1,v53e_0819_span_001,pypa/pip,README.rst,1
D,v53e_0820,1,1,v53e_0820_span_001,python/cpython,Doc/README.rst,44
D,v53e_0821,1,1,v53e_0821_span_001,pypa/pip,README.rst,1
D,v53e_0822,1,1,v53e_0822_span_001,python/cpython,Doc/README.rst,44
D,v53e_0823,1,1,v53e_0823_span_001,pypa/pip,README.rst,1
D,v53e_0824,1,1,v53e_0824_span_001,python/cpython,Doc/README.rst,44
D,v53e_0825,1,1,v53e_0825_span_001,pypa/pip,README.rst,1
D,v53e_0826,1,1,v53e_0826_span_001,python/cpython,Doc/README.rst,44
D,v53e_0827,1,1,v53e_0827_span_001,pypa/pip,README.rst,1
D,v53e_0828,1,1,v53e_0828_span_001,python/cpython,Doc/README.rst,44
D,v53e_0829,1,1,v53e_0829_span_001,pypa/pip,README.rst,1
D,v53e_0830,1,1,v53e_0830_span_001,python/cpython,Doc/README.rst,44
D,v53e_0831,1,1,v53e_0831_span_001,pypa/pip,README.rst,1
D,v53e_0832,1,1,v53e_0832_span_001,python/cpython,Doc/README.rst,44
D,v53e_0833,1,1,v53e_0833_span_001,pypa/pip,README.rst,1
D,v53e_0834,1,1,v53e_0834_span_001,python/cpython,Doc/README.rst,44
D,v53e_0835,1,1,v53e_0835_span_001,pypa/pip,README.rst,1
D,v53e_0836,1,1,v53e_0836_span_001,python/cpython,Doc/README.rst,44
D,v53e_0837,1,1,v53e_0837_span_001,pypa/pip,README.rst,1
D,v53e_0838,1,1,v53e_0838_span_001,python/cpython,Doc/README.rst,44
D,v53e_0839,1,1,v53e_0839_span_001,pypa/pip,README.rst,1
D,v53e_0840,1,1,v53e_0840_span_001,python/cpython,Doc/README.rst,44
D,v53e_0841,1,1,v53e_0841_span_001,django/django,README.rst,5
D,v53e_0842,1,1,v53e_0842_span_001,django/django,README.rst,22
D,v53e_0843,1,1,v53e_0843_span_001,django/django,README.rst,44
D,v53e_0844,1,1,v53e_0844_span_001,django/django,pyproject.toml,15
D,v53e_0845,1,1,v53e_0845_span_001,django/django,pyproject.toml,29
D,v53e_0846,1,1,v53e_0846_span_001,django/django,pyproject.toml,45
D,v53e_0847,1,1,v53e_0847_span_001,django/django,pyproject.toml,65
D,v53e_0848,1,1,v53e_0848_span_001,django/django,tox.ini,32
D,v53e_0849,1,1,v53e_0849_span_001,django/django,tox.ini,56
D,v53e_0850,1,1,v53e_0850_span_001,django/django,tox.ini,76
D,v53e_0851,1,1,v53e_0851_span_001,fastapi/fastapi,README.md,1
D,v53e_0852,1,1,v53e_0852_span_001,fastapi/fastapi,README.md,74
D,v53e_0853,1,1,v53e_0853_span_001,fastapi/fastapi,README.md,206
D,v53e_0854,1,1,v53e_0854_span_001,fastapi/fastapi,README.md,309
D,v53e_0855,1,1,v53e_0855_span_001,fastapi/fastapi,README.md,405
D,v53e_0856,1,1,v53e_0856_span_001,fastapi/fastapi,README.md,516
D,v53e_0857,1,1,v53e_0857_span_001,fastapi/fastapi,pyproject.toml,37
D,v53e_0858,1,1,v53e_0858_span_001,fastapi/fastapi,pyproject.toml,110
D,v53e_0859,1,1,v53e_0859_span_001,fastapi/fastapi,pyproject.toml,180
D,v53e_0860,1,1,v53e_0860_span_001,fastapi/fastapi,pyproject.toml,261
D,v53e_0861,1,1,v53e_0861_span_001,pallets/click,README.md,1
D,v53e_0862,1,1,v53e_0862_span_001,pallets/click,README.md,8
D,v53e_0863,1,1,v53e_0863_span_001,pallets/click,README.md,14
D,v53e_0864,1,1,v53e_0864_span_001,pallets/click,README.md,27
D,v53e_0865,1,1,v53e_0865_span_001,pallets/click,README.md,31
D,v53e_0866,1,1,v53e_0866_span_001,pallets/click,README.md,49
D,v53e_0867,1,1,v53e_0867_span_001,pallets/click,README.md,58
D,v53e_0868,1,1,v53e_0868_span_001,pallets/click,examples/aliases/pyproject.toml,2
D,v53e_0869,1,1,v53e_0869_span_001,pallets/click,examples/aliases/pyproject.toml,14
D,v53e_0870,1,1,v53e_0870_span_001,pallets/click,examples/colors/pyproject.toml,4
D,v53e_0871,1,1,v53e_0871_span_001,pallets/flask,README.md,1
D,v53e_0872,1,1,v53e_0872_span_001,pallets/flask,README.md,9
D,v53e_0873,1,1,v53e_0873_span_001,pallets/flask,README.md,16
D,v53e_0874,1,1,v53e_0874_span_001,pallets/flask,README.md,30
D,v53e_0875,1,1,v53e_0875_span_001,pallets/flask,README.md,45
D,v53e_0876,1,1,v53e_0876_span_001,pallets/flask,examples/celery/pyproject.toml,2
D,v53e_0877,1,1,v53e_0877_span_001,pallets/flask,examples/celery/pyproject.toml,10
D,v53e_0878,1,1,v53e_0878_span_001,pallets/flask,examples/javascript/pyproject.toml,5
D,v53e_0879,1,1,v53e_0879_span_001,pallets/flask,examples/javascript/pyproject.toml,12
D,v53e_0880,1,1,v53e_0880_span_001,pallets/flask,examples/javascript/pyproject.toml,22
D,v53e_0881,1,1,v53e_0881_span_001,psf/requests,README.md,3
D,v53e_0882,1,1,v53e_0882_span_001,psf/requests,README.md,23
D,v53e_0883,1,1,v53e_0883_span_001,psf/requests,README.md,46
D,v53e_0884,1,1,v53e_0884_span_001,psf/requests,README.md,60
D,v53e_0885,1,1,v53e_0885_span_001,psf/requests,pyproject.toml,9
D,v53e_0886,1,1,v53e_0886_span_001,psf/requests,pyproject.toml,29
D,v53e_0887,1,1,v53e_0887_span_001,psf/requests,pyproject.toml,40
D,v53e_0888,1,1,v53e_0888_span_001,psf/requests,pyproject.toml,56
D,v53e_0889,1,1,v53e_0889_span_001,psf/requests,pyproject.toml,88
D,v53e_0890,1,1,v53e_0890_span_001,psf/requests,pyproject.toml,108
D,v53e_0891,1,1,v53e_0891_span_001,pypa/pip,README.rst,1
D,v53e_0892,1,1,v53e_0892_span_001,pypa/pip,README.rst,54
D,v53e_0893,1,1,v53e_0893_span_001,pypa/pip,pyproject.toml,29
D,v53e_0894,1,1,v53e_0894_span_001,pypa/pip,pyproject.toml,83
D,v53e_0895,1,1,v53e_0895_span_001,pypa/pip,pyproject.toml,137
D,v53e_0896,1,1,v53e_0896_span_001,pypa/pip,pyproject.toml,177
D,v53e_0897,1,1,v53e_0897_span_001,pypa/pip,pyproject.toml,252
D,v53e_0898,1,1,v53e_0898_span_001,pypa/pip,pyproject.toml,288
D,v53e_0899,1,1,v53e_0899_span_001,pypa/pip,pyproject.toml,326
D,v53e_0900,1,1,v53e_0900_span_001,pypa/pip,pyproject.toml,362
D,v53e_0901,1,1,v53e_0901_span_001,pypa/sampleproject,README.md,3
D,v53e_0902,1,1,v53e_0902_span_001,pypa/sampleproject,README.md,24
D,v53e_0903,1,1,v53e_0903_span_001,pypa/sampleproject,README.md,39
D,v53e_0904,1,1,v53e_0904_span_001,pypa/sampleproject,pyproject.toml,24
D,v53e_0905,1,1,v53e_0905_span_001,pypa/sampleproject,pyproject.toml,43
D,v53e_0906,1,1,v53e_0906_span_001,pypa/sampleproject,pyproject.toml,61
D,v53e_0907,1,1,v53e_0907_span_001,pypa/sampleproject,pyproject.toml,84
D,v53e_0908,1,1,v53e_0908_span_001,pypa/sampleproject,pyproject.toml,105
D,v53e_0909,1,1,v53e_0909_span_001,pypa/sampleproject,pyproject.toml,122
D,v53e_0910,1,1,v53e_0910_span_001,pypa/sampleproject,pyproject.toml,141
D,v53e_0911,1,1,v53e_0911_span_001,pytest-dev/pytest,README.rst,1
D,v53e_0912,1,1,v53e_0912_span_001,pytest-dev/pytest,README.rst,139
D,v53e_0913,1,1,v53e_0913_span_001,pytest-dev/pytest,pyproject.toml,97
D,v53e_0914,1,1,v53e_0914_span_001,pytest-dev/pytest,pyproject.toml,176
D,v53e_0915,1,1,v53e_0915_span_001,pytest-dev/pytest,pyproject.toml,256
D,v53e_0916,1,1,v53e_0916_span_001,pytest-dev/pytest,pyproject.toml,328
D,v53e_0917,1,1,v53e_0917_span_001,pytest-dev/pytest,pyproject.toml,420
D,v53e_0918,1,1,v53e_0918_span_001,pytest-dev/pytest,pyproject.toml,513
D,v53e_0919,1,1,v53e_0919_span_001,pytest-dev/pytest,tox.ini,21
D,v53e_0920,1,1,v53e_0920_span_001,pytest-dev/pytest,tox.ini,113
D,v53e_0921,1,1,v53e_0921_span_001,python/cpython,Doc/README.rst,1
D,v53e_0922,1,1,v53e_0922_span_001,python/cpython,Doc/README.rst,17
D,v53e_0923,1,1,v53e_0923_span_001,python/cpython,Doc/README.rst,31
D,v53e_0924,1,1,v53e_0924_span_001,python/cpython,Doc/README.rst,44
D,v53e_0925,1,1,v53e_0925_span_001,python/cpython,Doc/README.rst,57
D,v53e_0926,1,1,v53e_0926_span_001,python/cpython,Doc/README.rst,70
D,v53e_0927,1,1,v53e_0927_span_001,python/cpython,Doc/README.rst,86
D,v53e_0928,1,1,v53e_0928_span_001,python/cpython,Doc/README.rst,98
D,v53e_0929,1,1,v53e_0929_span_001,python/cpython,Doc/README.rst,116
D,v53e_0930,1,1,v53e_0930_span_001,python/cpython,Doc/README.rst,132
D,v53e_0931,1,1,v53e_0931_span_001,tiangolo/typer,README.md,1
D,v53e_0932,1,1,v53e_0932_span_001,tiangolo/typer,README.md,68
D,v53e_0933,1,1,v53e_0933_span_001,tiangolo/typer,README.md,136
D,v53e_0934,1,1,v53e_0934_span_001,tiangolo/typer,README.md,202
D,v53e_0935,1,1,v53e_0935_span_001,tiangolo/typer,README.md,265
D,v53e_0936,1,1,v53e_0936_span_001,tiangolo/typer,README.md,345
D,v53e_0937,1,1,v53e_0937_span_001,tiangolo/typer,pyproject.toml,22
D,v53e_0938,1,1,v53e_0938_span_001,tiangolo/typer,pyproject.toml,65
D,v53e_0939,1,1,v53e_0939_span_001,tiangolo/typer,pyproject.toml,133
D,v53e_0940,1,1,v53e_0940_span_001,tiangolo/typer,pyproject.toml,180
D,v53e_0941,1,1,v53e_0941_span_001,django/django,README.rst,5
D,v53e_0942,1,1,v53e_0942_span_001,django/django,README.rst,22
D,v53e_0943,1,1,v53e_0943_span_001,django/django,README.rst,44
D,v53e_0944,1,1,v53e_0944_span_001,django/django,pyproject.toml,15
D,v53e_0945,1,1,v53e_0945_span_001,django/django,pyproject.toml,29
D,v53e_0946,1,1,v53e_0946_span_001,django/django,pyproject.toml,45
D,v53e_0947,1,1,v53e_0947_span_001,django/django,pyproject.toml,65
D,v53e_0948,1,1,v53e_0948_span_001,django/django,tox.ini,32
D,v53e_0949,1,1,v53e_0949_span_001,django/django,tox.ini,56
D,v53e_0950,1,1,v53e_0950_span_001,django/django,tox.ini,76
D,v53e_0951,1,1,v53e_0951_span_001,fastapi/fastapi,README.md,1
D,v53e_0952,1,1,v53e_0952_span_001,fastapi/fastapi,README.md,74
D,v53e_0953,1,1,v53e_0953_span_001,fastapi/fastapi,README.md,206
D,v53e_0954,1,1,v53e_0954_span_001,fastapi/fastapi,README.md,309
D,v53e_0955,1,1,v53e_0955_span_001,fastapi/fastapi,README.md,405
D,v53e_0956,1,1,v53e_0956_span_001,fastapi/fastapi,README.md,516
D,v53e_0957,1,1,v53e_0957_span_001,fastapi/fastapi,pyproject.toml,37
D,v53e_0958,1,1,v53e_0958_span_001,fastapi/fastapi,pyproject.toml,110
D,v53e_0959,1,1,v53e_0959_span_001,fastapi/fastapi,pyproject.toml,180
D,v53e_0960,1,1,v53e_0960_span_001,fastapi/fastapi,pyproject.toml,261
D,v53e_0961,1,1,v53e_0961_span_001,pallets/click,README.md,1
D,v53e_0962,1,1,v53e_0962_span_001,pallets/click,README.md,8
D,v53e_0963,1,1,v53e_0963_span_001,pallets/click,README.md,14
D,v53e_0964,1,1,v53e_0964_span_001,pallets/click,README.md,27
D,v53e_0965,1,1,v53e_0965_span_001,pallets/click,README.md,31
D,v53e_0966,1,1,v53e_0966_span_001,pallets/click,README.md,49
D,v53e_0967,1,1,v53e_0967_span_001,pallets/click,README.md,58
D,v53e_0968,1,1,v53e_0968_span_001,pallets/click,examples/aliases/pyproject.toml,2
D,v53e_0969,1,1,v53e_0969_span_001,pallets/click,examples/aliases/pyproject.toml,14
D,v53e_0970,1,1,v53e_0970_span_001,pallets/click,examples/colors/pyproject.toml,4
D,v53e_0971,1,1,v53e_0971_span_001,pallets/flask,README.md,1
D,v53e_0972,1,1,v53e_0972_span_001,pallets/flask,README.md,9
D,v53e_0973,1,1,v53e_0973_span_001,pallets/flask,README.md,16
D,v53e_0974,1,1,v53e_0974_span_001,pallets/flask,README.md,30
D,v53e_0975,1,1,v53e_0975_span_001,pallets/flask,README.md,45
D,v53e_0976,1,1,v53e_0976_span_001,pallets/flask,examples/celery/pyproject.toml,2
D,v53e_0977,1,1,v53e_0977_span_001,pallets/flask,examples/celery/pyproject.toml,10
D,v53e_0978,1,1,v53e_0978_span_001,pallets/flask,examples/javascript/pyproject.toml,5
D,v53e_0979,1,1,v53e_0979_span_001,pallets/flask,examples/javascript/pyproject.toml,12
D,v53e_0980,1,1,v53e_0980_span_001,pallets/flask,examples/javascript/pyproject.toml,22
D,v53e_0981,1,1,v53e_0981_span_001,psf/requests,README.md,3
D,v53e_0982,1,1,v53e_0982_span_001,psf/requests,README.md,23
D,v53e_0983,1,1,v53e_0983_span_001,psf/requests,README.md,46
D,v53e_0984,1,1,v53e_0984_span_001,psf/requests,README.md,60
D,v53e_0985,1,1,v53e_0985_span_001,psf/requests,pyproject.toml,9
D,v53e_0986,1,1,v53e_0986_span_001,psf/requests,pyproject.toml,29
D,v53e_0987,1,1,v53e_0987_span_001,psf/requests,pyproject.toml,40
D,v53e_0988,1,1,v53e_0988_span_001,psf/requests,pyproject.toml,56
D,v53e_0989,1,1,v53e_0989_span_001,psf/requests,pyproject.toml,88
D,v53e_0990,1,1,v53e_0990_span_001,psf/requests,pyproject.toml,108
D,v53e_0991,1,1,v53e_0991_span_001,pypa/pip,README.rst,1
D,v53e_0992,1,1,v53e_0992_span_001,pypa/pip,README.rst,54
D,v53e_0993,1,1,v53e_0993_span_001,pypa/pip,pyproject.toml,29
D,v53e_0994,1,1,v53e_0994_span_001,pypa/pip,pyproject.toml,83
D,v53e_0995,1,1,v53e_0995_span_001,pypa/pip,pyproject.toml,137
D,v53e_0996,1,1,v53e_0996_span_001,pypa/pip,pyproject.toml,177
D,v53e_0997,1,1,v53e_0997_span_001,pypa/pip,pyproject.toml,252
D,v53e_0998,1,1,v53e_0998_span_001,pypa/pip,pyproject.toml,288
D,v53e_0999,1,1,v53e_0999_span_001,pypa/pip,pyproject.toml,326
D,v53e_1000,1,1,v53e_1000_span_001,pypa/pip,pyproject.toml,362
